Marital_status,Application_order,Admission_grade,Displaced,Debtor,Gender,Scholarship_holder,Age_at_enrollment,Status
5,1,103.0,0,0,0,0,62,Graduate
1,1,103.0,1,0,0,1,20,Graduate
1,1,131.5,1,0,0,0,18,Graduate
1,3,121.4,0,0,0,0,18,Dropout
2,1,137.3,0,0,0,0,23,Graduate
1,1,138.4,1,1,0,1,19,Dropout
1,1,131.1,1,1,0,1,19,Graduate
1,1,100.0,0,0,0,0,18,Graduate
1,2,100.0,0,0,0,0,41,Graduate
1,1,159.0,0,0,0,1,51,Graduate
1,2,120.6,1,0,0,0,24,Graduate
1,1,134.0,0,0,0,0,25,Dropout
1,6,116.5,1,0,0,0,20,Graduate
1,1,113.9,1,0,0,0,19,Dropout
5,1,130.0,0,0,0,0,41,Graduate
1,2,129.9,1,0,0,1,19,Graduate
1,1,133.7,0,0,0,0,28,Dropout
1,3,124.8,1,0,0,0,21,Graduate
1,1,133.6,1,0,0,0,22,Dropout
1,4,133.5,1,0,0,0,18,Graduate
1,1,128.0,1,0,0,1,19,Graduate
1,6,127.2,1,0,0,1,19,Graduate
1,1,150.0,0,1,0,0,25,Graduate
1,4,127.8,1,0,0,1,18,Graduate
1,1,125.2,1,0,0,0,19,Graduate
2,1,100.0,0,0,0,0,46,Graduate
1,1,151.4,1,0,0,0,19,Graduate
1,1,163.3,1,0,0,1,18,Graduate
1,1,118.0,1,0,0,1,19,Graduate
1,2,140.2,1,0,0,0,20,Dropout
2,1,128.5,0,0,0,1,38,Graduate
1,1,131.5,1,0,0,0,18,Graduate
1,5,132.6,1,0,0,1,18,Graduate
1,1,122.1,1,0,0,0,18,Graduate
1,1,133.0,1,0,0,0,19,Graduate
4,1,127.0,0,0,0,0,37,Dropout
1,2,136.4,1,0,0,0,19,Graduate
1,3,129.0,1,0,0,1,19,Dropout
1,3,119.0,1,0,0,1,19,Dropout
1,1,128.0,1,1,0,1,18,Graduate
1,4,117.1,1,0,0,1,18,Graduate
1,4,136.3,0,0,0,0,18,Graduate
1,1,130.7,1,0,0,0,18,Dropout
1,4,115.2,1,0,0,0,20,Graduate
1,1,130.2,1,0,0,0,20,Graduate
1,1,128.5,0,0,0,0,18,Dropout
1,1,95.0,1,0,0,0,20,Graduate
1,1,119.4,1,0,0,1,18,Graduate
1,6,123.5,1,0,0,0,19,Dropout
1,4,133.9,1,0,0,0,18,Graduate
1,1,145.2,1,0,0,0,20,Graduate
1,1,118.8,0,0,0,0,18,Graduate
1,2,123.4,1,0,0,1,19,Graduate
1,6,123.0,1,0,0,0,19,Graduate
1,1,118.4,0,0,0,0,19,Graduate
1,1,131.6,0,0,0,0,18,Graduate
1,1,122.3,1,0,0,0,19,Dropout
1,2,151.7,1,0,0,1,24,Graduate
1,1,176.0,1,0,0,1,18,Graduate
1,6,133.0,1,0,0,1,18,Graduate
1,4,119.6,1,0,0,0,19,Dropout
1,1,134.0,0,0,0,1,35,Graduate
1,6,132.0,1,0,0,0,19,Graduate
1,1,130.0,0,0,0,0,28,Dropout
1,1,141.4,0,0,0,0,21,Graduate
1,2,128.9,1,0,0,1,19,Graduate
1,2,118.1,1,0,0,0,19,Graduate
1,1,130.6,0,0,0,0,18,Graduate
1,1,122.0,1,0,0,0,18,Graduate
1,2,123.0,1,0,0,0,19,Dropout
1,1,126.7,1,0,0,1,20,Graduate
1,1,126.6,1,0,0,0,18,Graduate
1,1,125.4,0,1,0,0,19,Dropout
1,3,136.1,1,0,0,1,20,Dropout
1,4,111.1,1,0,0,0,18,Graduate
1,1,135.9,0,0,0,1,21,Graduate
1,5,119.6,1,0,0,1,19,Graduate
1,2,116.7,1,0,0,0,19,Graduate
1,4,134.2,1,0,0,0,18,Dropout
1,1,123.0,0,0,0,1,18,Graduate
1,2,123.9,1,0,0,0,18,Graduate
2,1,120.0,0,0,0,0,31,Dropout
1,1,123.0,1,0,0,1,20,Graduate
1,1,122.3,0,0,0,1,19,Dropout
1,1,122.8,0,0,0,1,19,Graduate
5,1,160.0,0,0,0,0,27,Dropout
1,2,120.1,1,0,0,1,18,Graduate
1,1,142.4,0,0,0,0,32,Dropout
1,4,127.3,1,0,0,0,18,Graduate
1,3,125.5,1,0,0,1,19,Graduate
1,2,122.0,1,0,0,0,18,Dropout
1,3,107.5,1,0,0,1,18,Dropout
1,1,104.0,0,1,0,1,24,Graduate
1,2,133.1,1,0,0,1,19,Graduate
1,2,113.3,1,1,0,0,21,Dropout
1,1,130.0,1,0,0,0,19,Graduate
1,1,105.0,1,0,0,1,36,Graduate
1,1,144.0,0,0,1,0,51,Dropout
1,1,107.5,0,1,1,0,29,Dropout
1,1,127.4,0,1,1,0,27,Dropout
2,1,120.0,0,0,1,0,57,Dropout
1,1,120.0,0,0,1,0,26,Dropout
1,1,118.2,0,0,1,0,19,Graduate
1,1,160.0,1,0,1,0,23,Dropout
1,1,152.4,0,0,1,0,27,Graduate
1,6,116.6,1,1,1,1,20,Graduate
1,1,141.6,0,0,0,1,19,Graduate
1,1,105.5,1,1,0,0,19,Dropout
1,1,116.3,1,0,0,0,20,Graduate
1,1,119.5,1,0,0,0,22,Graduate
1,6,125.0,1,0,0,0,18,Graduate
5,1,160.0,0,0,0,0,27,Graduate
1,1,150.0,0,0,0,0,27,Dropout
1,1,115.0,1,0,0,0,19,Graduate
1,1,112.8,0,0,0,1,23,Graduate
1,1,131.0,1,0,0,1,22,Graduate
1,2,121.6,1,0,0,1,18,Dropout
1,4,110.0,0,0,0,1,18,Graduate
1,1,148.5,0,0,0,1,31,Graduate
1,4,118.3,0,0,0,0,19,Dropout
1,1,115.8,0,0,0,0,24,Dropout
1,1,121.2,0,0,0,0,19,Graduate
1,4,136.2,1,0,0,0,19,Graduate
1,1,100.2,1,0,0,0,26,Dropout
1,1,152.7,1,1,1,0,27,Dropout
1,4,123.1,1,0,0,0,19,Graduate
2,1,130.0,0,0,0,0,29,Dropout
1,6,125.0,1,0,0,1,18,Graduate
1,1,113.1,1,0,0,0,19,Graduate
1,1,162.3,0,0,0,1,18,Graduate
1,1,132.0,1,0,0,0,19,Dropout
1,4,130.7,1,0,0,0,19,Graduate
1,4,122.3,1,0,0,0,19,Dropout
1,1,118.2,0,0,0,0,19,Graduate
1,1,133.5,0,0,0,1,19,Graduate
1,5,126.8,1,1,0,0,18,Dropout
1,4,121.0,1,0,0,0,20,Graduate
1,1,117.7,0,0,0,0,20,Graduate
2,1,129.2,0,0,0,0,31,Dropout
1,1,125.8,0,0,0,1,20,Graduate
1,1,142.0,1,0,0,0,18,Graduate
1,3,126.7,1,0,0,1,19,Graduate
1,1,109.3,0,0,0,0,30,Graduate
1,1,121.7,1,0,0,0,19,Graduate
1,6,117.1,1,1,0,0,22,Graduate
1,1,114.4,0,0,0,1,18,Graduate
1,1,133.0,1,0,0,0,18,Graduate
1,3,118.8,1,0,0,1,19,Graduate
1,1,151.0,1,0,0,0,18,Graduate
1,1,149.9,1,0,0,0,20,Graduate
1,1,120.1,1,0,0,0,18,Graduate
1,1,173.3,1,0,0,0,25,Graduate
1,1,126.2,0,0,0,0,19,Graduate
1,1,157.4,1,0,0,0,26,Graduate
1,2,120.2,1,0,0,0,21,Graduate
1,1,124.8,0,0,0,0,19,Dropout
1,1,130.3,0,0,0,1,19,Graduate
1,1,152.4,1,0,0,1,18,Graduate
2,1,113.5,0,0,0,1,32,Graduate
1,1,125.7,0,0,0,1,18,Graduate
4,1,120.0,0,1,0,1,39,Graduate
1,1,162.2,1,1,0,0,18,Dropout
1,1,155.7,0,1,0,1,18,Graduate
1,1,147.7,1,0,0,0,21,Graduate
1,1,125.0,1,0,0,0,21,Graduate
1,1,129.8,1,0,0,0,22,Dropout
1,2,117.3,1,0,1,1,21,Graduate
1,1,126.5,1,0,0,1,20,Graduate
1,4,123.0,1,0,0,0,19,Graduate
1,1,127.7,0,0,0,1,20,Graduate
1,1,117.5,1,0,0,0,19,Graduate
1,1,128.4,1,0,0,1,18,Graduate
1,2,124.1,1,0,0,0,18,Dropout
1,1,140.9,0,0,0,0,24,Dropout
1,1,126.2,0,1,0,1,21,Dropout
1,3,120.5,1,0,1,1,18,Graduate
1,1,121.1,1,0,1,1,20,Graduate
1,2,123.7,1,1,0,0,20,Dropout
1,3,116.9,1,1,0,0,18,Dropout
1,1,100.0,1,0,0,1,25,Graduate
2,1,153.8,0,1,1,0,35,Dropout
1,4,120.1,1,0,0,1,19,Graduate
1,1,128.1,1,0,1,1,18,Dropout
1,1,126.8,0,0,1,0,19,Graduate
1,1,146.2,0,0,1,0,18,Graduate
1,1,140.0,1,1,1,0,24,Dropout
1,1,134.5,1,0,1,0,25,Graduate
1,1,107.5,0,0,1,1,19,Graduate
1,2,112.2,0,0,1,0,19,Dropout
1,1,128.2,0,0,1,1,30,Dropout
1,1,126.8,1,0,1,0,19,Dropout
1,1,132.1,1,0,1,0,21,Dropout
1,1,110.0,0,0,1,0,19,Dropout
1,1,100.0,0,0,1,0,29,Dropout
1,1,114.3,0,0,1,0,18,Dropout
1,1,116.9,0,0,1,0,20,Dropout
1,2,127.0,1,0,1,0,18,Dropout
1,6,120.0,1,0,1,0,19,Graduate
1,1,110.0,0,0,1,0,35,Dropout
1,1,127.0,1,0,1,0,20,Graduate
2,1,159.5,0,0,1,0,33,Dropout
1,1,135.2,1,0,1,0,18,Graduate
1,1,118.0,1,0,1,0,19,Dropout
1,5,123.6,1,0,1,0,18,Dropout
1,1,111.0,0,0,1,0,28,Dropout
1,1,144.6,0,0,1,0,18,Graduate
1,1,111.8,1,1,1,0,25,Dropout
1,1,122.1,0,1,1,0,19,Dropout
1,2,119.9,0,0,1,0,18,Graduate
1,1,130.0,1,0,1,0,29,Graduate
1,1,112.6,0,0,1,1,20,Graduate
1,1,150.0,0,0,1,0,20,Dropout
1,4,165.8,1,0,1,0,18,Graduate
1,6,101.7,1,0,1,1,21,Graduate
1,2,124.3,0,0,1,0,18,Dropout
1,5,122.1,1,0,1,0,20,Graduate
1,1,154.5,0,0,0,0,26,Dropout
1,3,128.8,0,1,0,0,19,Dropout
1,1,106.0,1,1,0,1,24,Dropout
1,1,146.2,1,0,0,1,20,Graduate
1,1,116.9,1,1,0,0,26,Dropout
1,1,118.2,0,0,0,0,31,Dropout
2,1,105.7,1,0,0,0,27,Graduate
1,1,126.9,0,1,0,0,24,Graduate
1,2,108.4,1,0,0,1,20,Graduate
1,6,114.2,1,0,0,0,20,Graduate
1,1,140.0,1,0,0,0,24,Graduate
1,2,126.5,1,0,0,0,18,Graduate
1,3,111.3,0,0,0,0,20,Dropout
1,2,125.1,1,0,0,0,18,Graduate
1,2,126.3,1,0,0,0,19,Graduate
1,1,142.2,1,0,0,0,18,Graduate
1,4,127.0,1,0,0,0,18,Graduate
1,1,128.6,0,0,0,1,18,Graduate
2,1,134.4,0,0,0,0,34,Graduate
1,1,100.0,0,0,0,0,38,Dropout
1,1,133.0,1,0,0,1,19,Graduate
1,3,126.7,1,0,0,0,19,Dropout
1,1,129.0,0,0,0,0,21,Dropout
1,1,133.7,1,0,0,1,18,Graduate
1,5,122.2,1,0,0,1,20,Graduate
1,5,128.9,0,0,0,1,18,Graduate
1,3,154.4,1,0,0,0,18,Graduate
1,1,130.0,1,0,0,1,36,Dropout
1,4,113.0,1,0,0,1,18,Graduate
1,1,123.3,1,0,0,1,21,Dropout
1,1,130.0,1,1,0,1,21,Dropout
1,1,101.3,0,0,0,0,18,Graduate
1,6,113.7,1,0,0,0,18,Graduate
1,2,138.8,1,0,0,0,19,Graduate
2,1,140.0,0,1,0,0,29,Graduate
1,1,130.0,0,0,0,1,20,Graduate
1,2,132.5,1,0,0,0,18,Graduate
1,1,117.4,1,0,0,0,19,Graduate
1,3,109.8,1,0,0,1,19,Graduate
1,1,116.5,0,1,0,0,37,Dropout
1,2,165.2,1,0,0,1,18,Graduate
1,1,113.0,1,0,0,0,21,Dropout
1,1,123.3,0,0,0,1,19,Graduate
1,2,116.7,0,0,0,0,19,Graduate
2,1,118.9,0,0,0,0,30,Dropout
1,2,103.6,1,0,0,0,27,Dropout
2,1,122.7,0,0,0,1,45,Dropout
2,1,113.5,0,0,0,1,50,Graduate
4,1,128.2,0,0,0,0,41,Graduate
1,1,130.0,0,0,0,0,44,Dropout
5,1,110.0,0,0,0,0,23,Graduate
1,1,117.7,0,0,0,0,34,Dropout
1,1,99.6,1,0,0,1,21,Graduate
1,3,117.9,1,0,0,0,22,Dropout
4,1,113.0,0,0,0,1,32,Graduate
1,2,124.4,1,0,0,0,20,Graduate
2,1,140.0,0,0,0,0,59,Dropout
1,4,124.0,1,0,0,1,18,Graduate
4,1,149.8,0,0,1,0,36,Graduate
1,1,160.0,0,0,1,0,36,Dropout
1,6,114.6,0,0,1,0,19,Dropout
1,1,120.0,0,0,1,0,25,Graduate
1,1,100.0,0,0,1,0,35,Graduate
1,1,128.5,0,0,1,0,20,Dropout
1,1,113.0,1,0,1,0,35,Dropout
1,1,150.8,1,0,0,0,27,Dropout
1,2,114.8,1,0,0,0,19,Graduate
1,1,129.0,0,1,0,0,26,Dropout
1,1,110.5,0,0,0,0,19,Graduate
1,5,132.5,1,0,0,0,19,Dropout
1,1,130.7,1,0,0,0,18,Dropout
1,1,130.4,1,0,0,1,19,Graduate
1,1,124.3,1,0,0,1,19,Graduate
1,4,132.6,1,0,0,1,19,Graduate
1,1,146.7,0,0,0,1,21,Graduate
1,3,130.1,1,0,0,0,18,Graduate
2,1,120.0,1,0,0,0,33,Graduate
1,1,121.3,0,0,0,0,32,Graduate
1,6,133.3,1,0,0,1,17,Graduate
2,1,110.5,0,0,0,0,31,Dropout
2,1,102.5,0,0,0,1,32,Graduate
1,2,150.9,1,0,0,0,18,Dropout
1,1,117.9,0,0,1,0,40,Dropout
2,1,135.0,1,0,1,0,32,Graduate
1,1,120.0,0,0,1,0,40,Dropout
1,1,167.1,0,0,1,1,18,Graduate
1,1,115.8,0,1,1,0,28,Dropout
1,2,141.2,1,1,1,0,19,Graduate
1,1,118.4,0,0,1,1,19,Graduate
1,6,134.3,0,0,1,0,21,Dropout
1,4,128.7,1,0,1,0,22,Dropout
1,3,116.1,1,0,1,0,18,Dropout
1,1,100.0,1,0,1,0,27,Dropout
2,1,130.0,1,0,1,0,30,Graduate
1,1,150.0,0,0,1,0,28,Dropout
1,1,132.0,0,0,1,1,20,Graduate
1,1,125.0,0,0,1,0,31,Dropout
1,1,116.2,0,1,1,0,21,Dropout
1,2,100.0,1,0,1,0,27,Dropout
1,6,132.9,1,0,1,0,19,Graduate
1,1,140.0,1,0,1,0,21,Dropout
1,1,100.1,0,0,1,0,35,Dropout
1,1,128.2,0,0,1,0,28,Dropout
1,3,136.1,1,0,1,0,19,Dropout
1,1,130.3,1,0,1,1,20,Graduate
1,1,142.5,0,1,1,0,37,Dropout
1,1,114.6,1,0,1,0,19,Dropout
1,1,108.5,0,0,1,0,36,Dropout
1,1,140.0,0,0,1,0,29,Dropout
1,1,120.0,0,0,1,0,30,Graduate
1,1,120.0,0,1,1,0,32,Dropout
2,1,140.0,0,0,1,0,37,Dropout
1,1,111.3,0,0,1,0,27,Dropout
1,1,131.0,1,0,1,1,18,Graduate
1,1,139.5,0,0,1,1,18,Graduate
2,2,110.0,0,0,1,0,32,Dropout
1,1,115.0,0,0,1,0,22,Dropout
4,1,154.3,0,0,0,0,32,Dropout
1,4,115.2,0,0,0,0,19,Dropout
1,1,130.6,1,0,0,1,18,Graduate
1,4,117.4,1,0,0,1,18,Graduate
1,1,150.0,1,1,0,0,38,Dropout
1,3,131.3,1,0,0,0,21,Dropout
1,1,120.4,0,0,0,0,21,Dropout
1,4,125.0,1,0,0,0,19,Graduate
1,1,142.7,0,1,0,0,18,Dropout
1,1,130.0,0,0,0,0,25,Dropout
1,6,120.8,1,0,0,0,19,Graduate
1,2,130.3,1,0,0,1,18,Graduate
1,1,119.9,0,0,0,1,19,Graduate
1,1,110.5,1,0,0,1,22,Graduate
1,1,160.0,1,0,0,0,21,Graduate
1,1,118.6,1,0,0,1,21,Graduate
1,1,112.3,0,0,0,1,20,Graduate
1,4,125.0,1,0,0,0,18,Graduate
1,1,105.8,0,0,0,0,26,Dropout
1,1,121.5,1,0,0,0,31,Dropout
1,1,134.2,1,0,0,1,18,Graduate
4,1,130.0,0,0,0,0,35,Dropout
1,1,108.7,0,0,0,1,19,Graduate
1,2,136.7,0,0,0,0,18,Graduate
1,1,119.1,0,0,0,0,20,Graduate
1,4,151.3,1,0,0,1,19,Graduate
1,1,127.4,0,1,0,1,18,Graduate
1,1,124.0,0,0,0,0,23,Graduate
1,1,155.0,0,0,0,1,21,Graduate
1,1,114.0,0,0,0,1,19,Graduate
1,1,160.0,1,0,0,0,20,Graduate
1,1,136.5,1,0,0,1,18,Graduate
2,5,122.3,0,0,0,0,19,Graduate
1,1,128.0,0,0,0,1,21,Graduate
1,1,156.5,1,0,0,1,18,Graduate
1,1,143.0,0,0,0,0,18,Graduate
1,5,131.9,1,0,0,1,18,Graduate
1,2,155.1,1,0,0,0,18,Graduate
1,3,130.3,1,0,0,1,18,Graduate
1,6,123.3,0,0,0,0,18,Dropout
1,5,117.4,1,0,0,0,20,Graduate
1,4,120.0,1,0,0,0,19,Graduate
1,4,126.7,1,0,0,0,18,Dropout
1,3,129.3,1,0,0,1,18,Graduate
1,1,98.6,0,0,0,0,21,Dropout
1,1,126.9,1,0,0,1,19,Graduate
1,1,146.7,1,0,0,1,20,Graduate
1,1,117.0,0,0,0,1,21,Graduate
1,1,130.0,1,0,0,0,23,Dropout
1,1,125.8,0,0,0,1,18,Dropout
2,1,160.0,0,0,0,0,30,Dropout
1,1,134.2,1,0,0,0,20,Dropout
2,2,96.0,0,0,0,0,29,Dropout
1,1,125.2,1,0,0,0,20,Graduate
1,1,100.0,0,0,0,0,27,Dropout
2,1,140.0,0,0,0,0,23,Dropout
1,1,120.0,0,0,0,1,23,Graduate
1,3,134.3,1,0,0,0,18,Graduate
1,1,144.7,1,0,0,1,19,Graduate
1,6,131.9,1,0,0,0,19,Dropout
1,1,136.7,1,0,0,1,18,Dropout
1,2,129.8,1,0,0,0,19,Graduate
1,1,146.5,0,0,0,1,18,Graduate
1,2,117.8,0,0,0,0,24,Graduate
1,2,106.0,1,0,0,0,19,Dropout
1,4,116.9,1,0,0,0,20,Graduate
1,2,141.7,0,0,0,0,18,Graduate
1,2,127.7,1,0,0,0,18,Dropout
1,5,122.1,1,0,0,1,19,Graduate
1,1,153.5,1,0,0,0,19,Dropout
1,1,141.4,1,0,0,1,18,Graduate
1,1,135.8,1,0,0,1,19,Graduate
1,2,127.5,1,0,0,1,18,Graduate
1,1,100.0,0,0,0,0,20,Graduate
1,6,131.5,1,0,0,1,19,Graduate
1,1,109.3,0,0,0,0,22,Dropout
1,1,127.9,1,0,0,0,19,Graduate
1,1,140.0,1,0,0,0,36,Graduate
1,1,160.0,0,0,0,1,19,Graduate
1,1,119.8,0,0,0,0,18,Graduate
4,4,153.0,0,0,0,0,40,Dropout
1,2,125.0,1,0,0,1,19,Graduate
1,1,120.0,0,0,0,0,32,Dropout
1,3,116.9,1,0,0,0,19,Graduate
2,1,117.9,0,0,0,0,35,Dropout
1,1,135.0,0,0,0,0,29,Graduate
1,6,129.5,1,0,0,1,18,Graduate
2,1,111.3,0,1,0,0,25,Graduate
4,1,95.0,0,1,0,0,50,Dropout
2,1,131.8,0,0,0,0,24,Dropout
1,5,119.1,0,0,0,0,18,Dropout
1,1,125.4,1,0,0,0,20,Graduate
1,1,140.7,1,1,0,1,20,Graduate
1,1,131.9,0,0,0,0,21,Dropout
1,1,139.2,0,0,1,1,19,Graduate
1,1,121.8,0,0,1,1,18,Graduate
1,1,132.9,0,0,1,0,22,Graduate
1,1,130.0,0,0,1,0,25,Dropout
2,1,130.1,0,0,1,0,37,Dropout
1,1,124.5,0,0,1,0,38,Dropout
2,1,162.3,0,0,1,0,36,Dropout
1,2,137.8,1,0,1,0,18,Graduate
1,1,119.5,0,0,1,0,19,Dropout
1,1,110.0,0,1,1,0,24,Dropout
1,1,105.0,0,0,1,0,20,Graduate
1,1,142.8,1,0,1,0,21,Dropout
2,3,128.2,1,0,1,0,32,Dropout
2,1,120.0,0,0,1,0,39,Dropout
1,1,130.0,0,0,1,0,33,Dropout
1,2,121.7,0,0,1,1,20,Graduate
1,1,116.0,0,0,1,0,19,Graduate
2,1,133.2,0,0,1,0,43,Dropout
2,1,116.7,0,0,1,0,49,Dropout
1,2,126.4,1,0,1,1,18,Graduate
1,1,120.3,1,0,1,1,19,Dropout
1,1,118.0,0,1,1,1,45,Dropout
1,1,149.5,1,0,1,0,19,Graduate
1,1,130.0,0,0,1,1,21,Graduate
1,1,126.3,0,0,1,1,18,Graduate
1,3,116.2,0,0,1,0,18,Dropout
1,1,126.0,0,0,1,0,29,Dropout
1,1,122.3,0,0,1,0,19,Graduate
1,1,131.8,0,0,1,1,22,Graduate
1,6,130.7,1,0,1,1,18,Dropout
1,1,129.5,1,0,1,0,20,Dropout
4,1,130.0,0,1,1,1,29,Dropout
1,1,114.0,1,0,1,0,29,Dropout
1,1,116.4,1,1,1,0,19,Dropout
1,1,121.7,1,0,1,0,18,Dropout
2,1,130.0,1,0,1,0,22,Dropout
1,1,120.0,1,1,1,0,34,Dropout
1,1,125.0,0,0,1,0,26,Graduate
1,1,134.1,1,0,1,0,24,Dropout
1,1,149.5,1,0,1,1,17,Graduate
1,1,140.0,1,0,1,0,19,Graduate
2,1,162.4,0,1,1,0,49,Dropout
1,1,136.6,0,0,1,0,23,Dropout
1,3,111.0,1,0,1,0,18,Dropout
1,3,105.7,1,0,1,0,19,Graduate
1,1,137.0,1,0,1,0,18,Graduate
2,1,120.0,0,1,1,0,45,Dropout
1,1,120.5,1,0,1,0,30,Dropout
1,1,118.1,0,0,1,0,28,Dropout
1,1,139.0,0,0,1,0,40,Dropout
1,2,116.3,0,0,1,0,32,Dropout
1,5,120.5,1,0,1,0,19,Dropout
1,1,134.9,1,0,1,0,20,Graduate
1,1,123.0,0,0,1,0,18,Dropout
1,1,122.9,0,0,1,0,20,Dropout
1,3,132.3,1,0,1,1,18,Graduate
1,4,131.5,1,0,1,1,18,Graduate
2,1,128.2,0,0,1,0,28,Dropout
1,1,148.0,1,0,1,0,31,Dropout
1,1,121.5,0,0,1,0,23,Graduate
1,1,139.0,0,1,1,0,33,Dropout
1,1,113.4,0,0,1,0,22,Dropout
1,1,150.0,1,1,1,0,20,Dropout
1,1,150.0,1,0,1,0,20,Graduate
1,1,140.0,0,0,1,0,25,Dropout
1,1,140.7,1,0,1,0,20,Graduate
1,5,146.7,1,0,1,0,19,Graduate
1,1,96.0,0,0,1,0,31,Dropout
1,1,160.0,0,1,1,0,24,Dropout
1,1,130.0,0,1,1,0,23,Dropout
2,1,130.0,0,0,1,1,26,Dropout
2,1,140.0,1,0,1,0,38,Graduate
1,6,116.6,1,0,1,1,20,Graduate
1,5,120.5,1,0,1,0,20,Graduate
1,1,103.0,0,0,1,0,25,Dropout
1,2,111.9,1,0,1,0,19,Graduate
1,1,148.7,0,0,1,0,18,Graduate
1,1,120.0,0,0,1,0,28,Dropout
1,1,120.1,1,0,1,1,20,Graduate
1,1,127.8,0,0,1,0,18,Graduate
1,3,106.4,1,0,1,0,19,Graduate
1,1,100.0,0,1,1,0,24,Dropout
1,4,123.9,1,0,1,0,21,Dropout
1,1,139.5,0,0,1,1,20,Graduate
1,1,150.0,1,0,1,0,21,Graduate
2,1,139.8,0,1,1,0,24,Graduate
1,1,154.4,0,0,1,0,27,Dropout
1,1,119.0,0,0,1,0,39,Graduate
1,1,96.1,0,0,1,0,25,Dropout
1,1,130.0,0,0,1,0,18,Dropout
1,1,128.8,0,0,1,0,19,Graduate
1,1,126.8,0,0,1,1,21,Graduate
1,1,130.0,0,0,1,0,27,Dropout
1,1,110.0,1,0,1,0,27,Dropout
1,3,133.7,1,1,1,0,18,Dropout
1,1,140.0,0,0,1,0,19,Dropout
1,2,133.7,1,0,0,0,18,Graduate
1,4,137.0,1,0,0,1,18,Graduate
1,1,128.2,0,0,0,0,23,Dropout
1,4,129.2,1,1,1,0,20,Dropout
1,3,129.5,1,0,1,0,18,Graduate
1,4,129.6,1,0,1,0,18,Graduate
1,2,141.8,1,0,1,0,20,Graduate
1,3,129.8,1,0,1,0,20,Graduate
1,1,106.0,0,0,1,0,21,Dropout
1,1,121.5,1,0,1,0,20,Dropout
1,1,117.7,1,0,1,0,20,Graduate
1,1,140.0,1,0,1,0,19,Dropout
1,1,133.1,1,0,1,0,19,Dropout
1,1,119.1,0,1,1,0,18,Dropout
1,1,131.3,1,1,0,0,18,Dropout
1,5,136.7,1,0,0,0,18,Graduate
1,1,126.2,1,0,0,1,21,Graduate
1,1,109.6,0,0,0,0,18,Dropout
1,1,131.9,1,0,0,1,18,Graduate
1,2,140.7,1,0,0,1,18,Graduate
1,6,120.7,1,0,0,0,23,Dropout
1,2,113.8,1,0,0,0,21,Graduate
1,1,112.4,1,0,0,0,26,Dropout
1,1,142.7,1,0,0,0,18,Dropout
1,1,125.5,0,0,0,1,19,Graduate
1,3,107.8,1,0,0,1,20,Graduate
1,3,110.4,1,1,0,0,19,Dropout
1,1,138.3,0,0,0,0,33,Graduate
1,2,142.3,0,0,0,0,18,Graduate
1,1,145.0,0,0,0,0,21,Graduate
1,1,125.7,1,0,0,0,19,Graduate
2,4,128.7,1,0,0,0,18,Graduate
1,1,128.0,0,0,0,1,18,Graduate
1,3,146.5,1,0,0,1,20,Graduate
1,2,106.1,1,0,0,0,20,Dropout
1,2,118.0,0,0,0,1,20,Graduate
1,1,117.0,1,0,0,1,19,Graduate
1,3,115.4,1,0,0,1,19,Graduate
1,3,117.0,1,0,0,0,21,Graduate
1,1,127.0,0,0,0,0,21,Dropout
1,4,118.0,1,0,0,0,18,Graduate
5,1,118.0,0,0,0,0,27,Dropout
1,1,126.4,1,0,0,1,20,Graduate
1,1,124.4,1,0,0,1,18,Graduate
1,1,129.4,1,0,0,0,18,Graduate
1,1,141.7,0,0,0,1,20,Graduate
1,2,132.1,1,0,0,1,19,Graduate
1,5,116.8,1,0,0,0,20,Graduate
1,1,135.0,0,0,0,1,20,Graduate
1,3,116.0,1,1,0,0,19,Dropout
1,1,155.0,0,0,0,0,18,Graduate
1,1,127.0,1,0,0,0,18,Graduate
1,1,130.8,1,0,0,1,19,Graduate
1,6,121.8,1,0,0,0,19,Dropout
2,1,148.5,0,0,1,0,47,Dropout
1,1,109.8,1,0,1,0,23,Dropout
1,1,119.7,1,1,0,1,19,Graduate
1,1,122.0,1,0,0,0,20,Graduate
1,1,147.5,1,0,0,1,19,Graduate
1,1,150.8,1,0,0,0,19,Graduate
1,1,150.0,1,0,0,0,19,Graduate
1,1,131.5,0,1,0,1,39,Graduate
1,1,127.2,1,0,0,1,20,Graduate
1,1,111.0,1,0,0,0,21,Graduate
1,5,119.9,1,1,0,0,22,Graduate
1,2,133.7,1,0,0,0,19,Dropout
1,1,140.0,1,0,0,0,22,Graduate
1,2,113.9,1,0,0,1,19,Graduate
1,1,120.7,1,1,1,0,18,Dropout
1,1,121.8,0,0,1,0,36,Dropout
1,1,117.7,1,1,1,1,20,Graduate
2,1,110.0,0,0,1,0,30,Dropout
1,1,134.4,0,0,1,0,24,Dropout
1,1,125.3,0,0,1,0,26,Dropout
1,1,119.1,0,0,1,0,19,Dropout
5,1,146.0,0,0,1,0,34,Graduate
1,6,122.0,1,0,1,0,19,Graduate
1,5,118.1,1,1,1,0,26,Dropout
1,1,105.2,0,0,1,0,29,Dropout
1,5,123.3,1,0,1,1,19,Dropout
1,1,124.8,1,0,1,0,18,Dropout
1,1,149.4,0,0,1,0,29,Dropout
1,1,108.5,0,0,1,0,21,Graduate
